Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
427	-260.674	1665.150	703.360	12.235	0	-231.284	1709.037	688.085	17.678	52	75.0382663579057	35.3807386154205	10.5576923076923
428	-391.046	1395.570	895.880	11.738	0	-505.546	1487.546	1064.845	14.648	66	272.65455431553	64.8857141036023	61.2974452554745
429	-920.154	761.190	1099.405	15.150	0	-945.221	836.868	1282.840	12.210	22	200.00978325572	149.49079795925	61.9759615384615
430	-867.344	972.645	1062.460	16.806	0	-922.308	972.936	1108.795	14.600	21	71.8892078270445	37.6197511485316	100.809523809524
431	-1016.491	838.265	1007.730	15.476	0	-1095.701	797.676	1058.495	17.678	118	119.866199547662	211.310434165267	61.6127574083375
432	-1115.957	796.317	907.310	14.401	0	-1194.569	751.382	930.455	16.287	118	102.805646488897	37.3966037815323	30.9425925925926
433	-896.401	1314.108	222.903	13.072	0	-946.536	1223.102	150.526	17.678	118	136.833193710444	47.9923699138251	68.3382775119617
434	-730.966	1209.289	226.583	17.678	0	-852.047	1156.681	224.295	14.792	99	173.546985992267	95.5593111597557	89.1888111888112
435	-699.754	1202.738	269.186	17.678	0	-750.378	1188.519	152.907	17.678	55	131.444798135948	48.8754373533762	103.381818181818
436	-887.876	1248.814	244.871	17.132	0	-980.553	1224.182	224.463	17.678	118	121.4098812659	110.869695872729	68.7979064988441
437	-869.835	1157.938	280.517	17.255	0	-937.007	1178.197	281.343	17.678	64	114.37412865679	45.0820542133301	89.296875
438	-377.772	1637.585	847.630	12.005	0	-474.444	1778.988	941.775	12.081	50	207.906793342594	892.568970728895	30.2897727272727
439	-1016.062	1117.862	384.196	17.318	0	-973.789	1117.340	397.610	17.113	51	47.2225643204602	31.2506628049218	55.5490196078431
440	-1030.318	1019.515	871.440	14.584	0	-1043.261	996.525	979.910	15.359	118	127.775437847029	107.384633666102	43.7363636363636
441	-1025.656	1038.535	387.700	13.876	0	-1028.628	1008.420	366.419	14.415	118	85.107256394505	85.4828828281075	53.0135236664162
442	-743.753	1058.217	227.272	17.468	0	-752.533	1041.158	231.165	17.283	31	35.5244426275768	31.6815617267627	95.3225806451613
443	-980.830	1039.102	301.685	15.816	0	-921.327	1003.466	253.993	17.495	71	161.597692167927	56.6290693695127	77.8151986183074
444	-517.796	1603.367	1056.920	13.670	0	-532.235	1756.513	976.740	12.313	118	176.92150531521	128.023360205034	40.9307972480777
445	-477.775	1576.827	979.700	14.819	0	-556.986	1682.250	1029.915	13.970	20	143.995752819311	99.8232267594462	29.65
446	-440.014	1601.111	975.655	13.560	0	-496.850	1640.744	1023.980	14.578	21	84.4772822124386	140.487962387911	33
447	-699.666	1286.322	165.891	17.429	0	-772.124	1438.638	227.221	15.012	95	198.218338049233	96.6991239600825	85.5261399699349
448	-468.905	1249.826	286.457	14.070	0	-565.161	1320.593	212.014	17.678	118	154.329446823994	80.2187653434431	80.4237288135593
449	-407.903	1274.206	417.935	14.664	0	-377.967	1394.655	357.830	13.317	23	137.901184628704	219.846493723084	53.7
450	-292.616	1336.688	551.105	13.403	0	-288.961	1301.340	491.435	12.261	31	113.352309866187	77.0206699912611	21.8064516129032
451	-1059.099	975.800	417.420	15.292	0	-983.440	928.756	327.268	14.573	118	126.747013065397	41.1918029395875	40.9621951219512
452	-455.639	1232.894	304.890	15.733	0	-483.170	1224.486	259.484	14.830	38	122.170298865968	47.8260589137135	70.7252081756245
453	-744.393	1858.713	1018.315	14.245	0	-769.104	1921.938	993.290	9.632	24	72.3483570718784	44.076207593304	6.29166666666667
454	-459.674	1179.224	391.294	15.946	0	-438.169	1265.457	359.264	15.846	67	116.928523205418	53.8031772798932	67.9850746268657
455	-398.661	1019.429	405.950	14.127	0	-302.507	1042.799	344.719	16.735	118	154.84754879881	102.158297564201	27.4547779273217
456	-386.334	991.815	414.585	12.153	0	-308.191	976.761	431.550	14.334	45	95.5230188436275	52.1408995958627	29.1555555555556
457	-737.319	1078.932	318.359	17.678	0	-748.754	1006.855	377.535	13.600	37	104.699873323706	78.2912632125124	73
458	-494.773	1830.175	846.005	11.205	0	-520.296	1825.938	970.225	9.758	31	137.176422730001	82.1832875616708	14.5483870967742
459	-629.590	1366.005	1115.435	14.124	0	-734.995	1393.654	1129.575	12.944	26	114.651660040315	46.6194256078676	40.5769230769231
460	-475.807	881.701	345.207	12.742	0	-401.766	826.570	137.859	17.597	118	282.252328658242	71.1811955652476	53.4263959390863
461	-750.676	903.663	225.707	16.415	0	-798.013	853.265	182.985	17.606	115	209.465990673904	97.9063405986764	77.8727688787185
462	-949.476	840.934	210.344	17.678	0	-1053.866	722.554	131.572	12.842	118	177.430065236983	92.8832545939157	76.6783545944471
463	-983.519	862.934	259.158	17.678	0	-1029.722	807.724	167.753	13.945	101	116.351774090471	27.6815556014156	87.2673267326733
464	-278.891	569.254	299.556	11.417	0	-214.459	565.696	278.159	13.438	23	90.040064204775	93.8692236527957	11.8498498498498
465	-389.394	1271.579	866.135	16.879	0	-390.076	1372.079	992.330	10.797	84	161.325426232197	76.376046491605	52.755905511811
466	-459.156	1357.100	983.700	16.341	0	-455.945	1403.030	1056.525	10.959	23	86.1588999813717	59.5548186597574	47.4347826086956
467	-375.511	1581.165	403.890	12.127	0	-468.523	1648.259	180.756	10.990	47	250.881683141675	205.473730050204	47.5806451612903
468	-898.860	1022.534	265.715	17.274	0	-958.928	1035.254	162.137	16.355	115	158.605957662378	107.614754217599	79.293098251959
469	-682.424	1434.546	197.670	14.437	0	-722.601	1403.159	152.706	11.688	21	72.4241642064305	114.082096717457	58.6329113924051
470	-670.440	1443.092	177.387	13.343	0	-861.776	1411.555	105.121	12.788	55	232.78268178926	66.3734860949762	39.8242677824268
471	-1130.463	826.309	457.330	13.284	0	-1147.394	825.256	404.335	12.523	22	69.7588381497284	34.6879111255806	19.8636363636364
472	-231.649	1534.398	726.455	12.951	0	-380.350	1663.075	805.150	17.678	118	292.209707402064	93.4072125799663	19.7814726840855
473	-693.074	1405.158	192.801	14.379	0	-747.494	1434.746	190.833	13.052	29	65.3573133321743	36.7259238740073	53.448275862069
474	-281.080	1624.631	798.680	12.300	0	-309.044	1646.443	684.360	16.090	118	119.694657524887	29.7289255533507	16.9237288135593
475	-600.306	1673.625	1020.510	14.413	0	-697.871	1802.250	1021.850	7.961	71	172.210769117381	44.4473562889578	34.7183098591549
476	-406.659	921.304	348.638	16.210	0	-342.589	873.570	250.359	17.678	97	132.71645042345	62.9627459586592	41.3383084577114
477	-466.050	742.760	243.826	17.348	0	-432.300	718.737	158.898	12.912	46	99.4760835075447	34.4737844928156	48.5652173913044
478	-749.526	1653.962	1088.535	12.763	0	-817.719	1666.825	1002.570	12.315	118	110.479515037857	64.179358345392	30.2440590879897
479	-422.184	1392.068	336.786	14.310	0	-480.952	1398.850	247.599	11.969	20	114.757914598515	91.1647947343131	46.2
480	-472.128	1307.269	311.986	16.221	0	-574.303	1266.009	242.171	14.260	41	140.809254251984	113.637365964273	71.4689265536723
481	-261.971	1434.669	769.790	11.876	0	-283.118	1569.717	930.875	13.444	51	211.266502640622	65.6471427498935	31.078431372549
482	-862.131	849.884	1092.880	17.374	0	-846.746	797.859	1190.155	17.678	49	111.380987942287	34.1663522788615	66.4285714285714
483	-900.925	859.931	1078.045	16.551	0	-976.069	840.322	1190.130	10.070	60	138.023329495415	33.3636683813867	57.55
484	-731.849	798.374	1086.635	15.401	0	-815.351	845.652	1154.645	16.245	31	124.073348064764	204.888550530646	48.5
485	-626.521	1791.812	1018.385	15.168	0	-713.257	1852.088	927.350	14.388	118	142.914900290348	112.974602570284	20.1931330472103
486	-376.614	848.694	365.266	15.958	0	-379.796	850.625	291.465	15.478	37	77.7894899456218	50.3325392470092	42.5945945945946
487	-587.831	1976.888	465.245	14.456	0	-642.436	2034.725	419.880	11.216	36	162.432195758723	117.451385958553	13.1818181818182
488	-814.597	862.118	1090.580	16.913	0	-861.688	823.410	1083.850	13.666	20	73.1637134240739	39.7647295514333	60.2
489	-710.697	1952.887	457.675	14.855	0	-739.595	1987.438	402.920	11.800	27	76.7433316451665	82.1351150816853	17.9117647058824
490	-202.048	598.465	463.715	14.673	0	-80.026	649.380	425.795	14.569	50	138.934663482516	47.8090444262975	12.64
491	-212.710	738.051	487.550	16.891	0	-120.923	689.920	487.665	17.678	24	103.641013865168	42.0514148065136	14.7916666666667
492	-513.257	1059.255	908.235	11.869	0	-533.905	1060.222	969.705	15.192	32	74.6819354328742	47.346527890905	76.3125
493	-541.550	1034.894	910.710	17.678	0	-558.662	965.214	960.300	16.287	49	88.8232717253761	51.4608594970661	61.9387755102041
494	-541.979	889.466	1039.610	12.738	0	-527.984	907.574	1176.460	9.415	113	165.487595982297	62.4606856264906	60.5080510827318
495	-475.367	781.602	1025.050	16.252	0	-351.800	805.283	1143.190	17.228	118	197.320350683856	1263.2442034881	43.9618221609792
496	-650.684	1231.089	262.069	17.155	0	-691.482	1211.341	218.543	15.760	39	62.8408544181252	44.0112514761094	93.9230769230769
497	-759.181	1021.334	1099.445	13.170	0	-757.071	986.912	1096.155	12.060	49	34.6431852461634	33.1722824509192	97.3673469387755
498	-442.024	1803.688	378.805	12.802	0	-517.595	1918.812	424.130	13.246	118	157.552883213859	32.3965858998192	40.3728813559322
499	-697.139	1030.085	1072.755	16.029	0	-684.707	975.997	1151.060	12.681	79	101.723167651229	29.8894516959168	82.9240506329114
500	-484.778	1731.862	389.960	15.479	0	-714.420	1663.162	289.365	15.373	118	259.950941889042	56.39651777561	136.120904476234
501	-916.091	1140.265	290.152	17.678	0	-969.264	1142.943	272.219	12.530	29	56.1794633473834	42.9955606644363	96.2068965517241
502	-948.144	1146.604	271.756	16.816	0	-961.164	1138.257	261.035	17.626	51	25.8495742711558	25.0997675895692	80.9607843137255
503	-1036.336	1162.125	354.666	16.436	0	-960.636	1176.888	339.303	17.576	118	146.870516912007	86.5038835238887	48.9364307931571
504	-760.763	1064.000	239.745	16.316	0	-777.561	1014.421	269.353	16.675	23	72.8233923818439	56.0482492286152	90.8
505	-1000.064	1129.533	331.724	15.373	0	-931.876	1064.750	300.478	15.857	51	99.1098024869386	43.7566291718675	83.9607843137255
506	-827.085	1011.204	1079.765	14.480	0	-803.656	1060.085	1178.490	17.678	118	113.730019858435	46.0406623537909	83.692
507	-609.225	1590.932	176.212	13.576	0	-564.524	1774.750	181.062	10.038	66	196.936565677885	40.1784157266998	48.2121212121212
508	-995.801	751.386	1063.720	13.745	0	-1090.406	782.925	1104.275	13.137	87	118.386078341163	88.198117229719	58.0892156862745
509	-572.279	1587.712	215.463	15.312	0	-564.879	1612.388	173.327	12.226	37	49.3873209639883	29.1533445325488	42.2972972972973
510	-1079.075	817.921	913.200	14.428	0	-1131.630	799.903	938.690	7.719	26	62.7225558870172	31.5426253715292	33.7692307692308
511	-1098.074	769.027	946.430	15.374	0	-1170.334	731.700	969.000	16.363	44	129.0791798471	48.9218723328694	33.0079051383399
512	-1065.681	723.365	1028.985	16.744	0	-1160.101	592.195	1094.430	13.612	118	175.38804731794	58.4695618243282	35.8526813880126
513	-732.400	1378.871	179.944	13.321	0	-739.941	1418.154	230.917	17.678	118	103.912506528329	36.1987811410077	73.9661016949153
514	-674.021	1477.602	175.486	13.151	0	-820.794	1419.535	230.731	15.984	53	167.974273905262	119.594077507561	56.042071197411
515	-1041.274	729.640	1043.880	15.830	0	-1087.013	721.854	1094.555	17.094	38	71.1111659375656	26.9348586129473	42.1578947368421
516	-1071.950	694.186	1037.420	11.396	0	-1105.713	548.572	1165.175	10.695	106	196.633458978883	26.147549555152	31.0754716981132
517	-1014.864	1076.346	393.103	15.007	0	-1028.719	1049.298	409.120	13.075	36	50.5162634208034	57.4765221190048	45.3841911764706
518	-857.418	1075.671	246.922	17.586	0	-972.608	1019.199	206.166	16.236	58	142.66358844849	66.9245990628439	94.337037037037
519	-886.040	1106.141	269.138	16.627	0	-932.971	1113.425	293.391	14.928	39	60.3337539027699	33.2868612656505	104.025641025641
520	-640.717	1140.438	235.545	16.345	0	-634.797	1117.034	202.069	17.019	29	42.7185325941799	33.9617525526802	92.2068965517241
521	-717.442	1096.783	197.454	15.296	0	-772.971	1052.652	132.359	13.162	101	123.321668874533	32.4342553176979	74.0594059405941
522	-1003.255	984.466	311.394	17.678	0	-1016.841	981.596	296.382	17.678	118	59.9351295068259	74.1723736153566	65.7318329718004
523	-606.196	1385.871	1134.005	15.151	0	-656.464	1492.822	1096.330	13.562	38	130.769886342384	46.7337260880933	43.6052631578947
524	-621.940	1308.296	187.967	16.794	0	-702.587	1405.626	190.900	17.040	118	148.582911554458	29.7125525966317	89.575
525	-541.300	1674.888	1056.280	12.200	0	-563.661	1839.850	1021.450	11.423	54	171.610357560376	37.272412766605	30.4365079365079
526	-1199.328	714.168	736.500	14.301	0	-1249.918	698.339	755.585	12.594	46	74.9651469217529	136.738713583645	10.7377049180328
527	-591.354	1270.676	222.812	17.678	0	-747.976	1237.155	210.091	17.678	94	179.95998342965	63.5108457795107	98.5116525423729
528	-548.335	1286.214	291.767	17.062	0	-683.274	1285.586	171.901	17.678	118	186.956892178384	50.3291341164897	77.7555555555556
529	-512.035	1302.040	313.428	17.082	0	-554.996	1317.852	263.272	13.927	34	82.865080178565	47.2925691455896	82.0588235294118
530	-651.644	1258.227	182.880	17.678	0	-686.202	1162.906	154.776	14.598	107	158.135686921074	37.7842839684516	81.0280373831776
531	-621.721	1272.391	265.498	17.191	0	-671.202	1177.116	160.748	17.678	56	162.716592012001	41.0315729093523	90.4821428571429
532	-599.621	1271.436	278.130	15.659	0	-608.960	1279.779	155.649	15.844	118	125.178245973492	63.2661320456154	92.4455445544555
533	-1044.476	960.876	303.914	17.678	0	-1061.584	979.894	213.076	17.678	118	125.753369358439	84.454067125397	59.0491129998289
534	-543.467	1890.238	390.084	12.301	0	-653.924	1930.225	419.300	15.487	107	152.26069180849	96.7968612132637	31.2888888888889
535	-376.689	1214.174	410.880	14.516	0	-408.879	1388.566	351.137	15.871	72	215.665406910798	53.5325413642545	57.2222222222222
536	-785.531	1580.608	189.433	13.256	0	-853.505	1647.223	198.221	11.615	21	108.439307250646	68.9435195093028	12.9047619047619
537	-379.206	1210.267	455.710	15.092	0	-374.381	1208.339	415.470	17.118	22	64.6831455094757	54.6799083261718	55.8636363636364
538	-1018.043	951.689	305.899	16.342	0	-1042.910	912.740	234.185	13.669	56	95.9284506807027	96.4324006001781	48.98
539	-969.119	1253.487	264.745	14.591	0	-964.952	1249.237	287.935	16.641	118	139.617491228714	53.8589042604753	47.1859872611465
540	-1055.930	985.881	453.185	14.749	0	-1116.546	1055.484	503.055	11.332	33	104.908979429789	33.7433397505103	25.7878787878788
541	-971.334	934.660	309.305	16.567	0	-1041.561	884.250	233.580	17.678	118	131.391680528106	26.156874973918	79.7203389830509
542	-530.520	998.972	944.870	15.829	0	-462.001	980.420	1012.315	13.902	50	97.9176086819935	36.3672026632114	68.94
543	-504.355	892.938	328.845	13.511	0	-424.660	894.648	359.519	15.955	22	88.355965808767	58.1643076457913	40.0454545454545
544	-1090.432	710.510	287.822	14.326	0	-1139.069	697.104	260.462	14.621	43	57.8722788042773	43.0964918775422	30.3636363636364
545	-898.764	876.389	150.238	15.471	0	-930.599	820.577	70.404	13.680	57	102.478847207607	27.8533395260005	78
546	-769.950	890.216	183.508	17.159	0	-699.055	883.401	1.676	14.936	118	204.802663776622	46.0386033184922	37.46875
547	-779.070	1295.239	1102.500	15.772	0	-818.713	1390.959	1033.085	14.767	118	171.521051914918	79.9791386170883	51.4581253466445
548	-1127.305	656.271	311.010	14.281	0	-1189.050	544.330	300.725	11.328	118	153.299583521939	70.8549611924691	13.9439518682711
549	-728.704	801.330	139.438	17.678	0	-744.216	772.576	48.072	15.679	38	109.705142491134	107.612694594798	52.9469026548673
550	-1114.952	840.382	832.505	13.930	0	-1162.481	819.595	849.465	15.668	26	54.577896716528	27.4939871205913	23.7307692307692
551	-307.740	607.072	299.827	15.719	0	-291.991	577.230	24.852	16.702	116	285.975589019413	64.6436205263015	23.5652173913043
552	-699.314	1068.524	238.513	17.009	0	-788.775	957.995	156.793	16.077	91	164.006368053195	107.054538408716	72.7778947368421
553	-337.727	683.865	298.961	14.204	0	-288.545	675.746	242.358	12.199	33	75.4233842650938	181.36166690556	34.1038961038961
554	-361.350	810.734	365.597	16.532	0	-334.930	779.510	293.053	12.271	27	83.2801687798482	52.1542343647137	40.4814814814815
555	-404.133	845.722	349.709	15.515	0	-426.626	832.859	292.104	15.285	33	73.3345645858759	51.3253097364963	45.2727272727273
556	-532.479	803.779	198.802	17.678	0	-391.188	763.445	136.383	14.224	89	189.795738160792	61.1704501364323	57.6697050938338
557	-207.139	642.337	471.330	14.018	0	-82.648	691.641	459.055	13.935	68	153.209305033996	51.4805293568028	11.5
558	-882.345	1140.845	1036.850	16.206	0	-933.271	1161.479	996.565	14.728	28	68.1329630722162	77.1399900388509	64.8514851485149
559	-798.659	1704.475	1072.725	15.664	0	-830.486	1737.700	1026.880	11.887	38	136.898940992982	75.3066214030603	10.8157894736842
560	-983.526	1084.656	933.155	11.614	0	-1042.684	1162.130	897.710	15.203	118	115.983612088088	47.6496254836639	47.0414965986395
561	-909.803	1157.314	1035.410	16.185	0	-1028.705	1181.394	886.990	14.282	118	224.482617857152	231.385652550722	51.2143740922051
562	-785.241	1026.091	994.515	17.678	0	-810.548	1033.460	975.670	11.953	36	47.6706802657567	43.0951869564287	105.527777777778
563	-909.381	1051.878	1013.840	14.485	0	-1050.713	1151.469	958.505	13.973	118	182.860772288646	95.8496488447757	66.8427369896618
564	-954.479	999.059	980.690	14.692	0	-1002.349	978.114	1006.750	14.086	37	67.9498079099566	127.643669283065	50.8148148148148
565	-683.019	962.253	1034.100	16.915	0	-718.055	933.784	1132.205	16.154	93	118.827933866579	30.2004611019073	82.4301075268817
566	-626.154	1372.081	160.043	17.678	0	-689.769	1392.300	196.329	12.466	95	86.6028453574131	123.638781167217	83.1132530120482
567	-865.405	1014.366	1075.825	13.559	0	-929.567	1071.506	1081.270	13.058	118	86.5880433143052	60.0730955850146	87.5252525252525
568	-404.521	1354.570	352.082	17.678	0	-564.954	1460.510	280.291	17.678	118	240.902919469649	411.794785939694	61.6174626145683
569	-537.245	1233.944	243.470	15.139	0	-658.455	1205.743	122.974	17.678	118	197.296419909232	82.4241962661842	80.0043103448276
570	-924.942	847.829	1108.525	16.189	0	-947.827	893.456	1180.470	15.798	48	88.2255627921975	29.6991278645228	65.5416666666667
571	-603.935	1492.213	1131.215	13.379	0	-621.345	1648.890	1106.555	11.622	63	166.226230222549	35.6117883592077	36.8412698412698
572	-820.509	618.735	1165.615	13.146	0	-835.717	660.933	1296.815	17.678	118	144.504375923361	52.9648497835105	37.2141837220371
573	-496.114	1467.288	1001.680	14.050	0	-607.380	1518.122	1101.365	15.135	20	157.801513101111	98.3312621393245	34.7
574	-1070.119	748.991	1004.545	16.444	0	-1151.139	734.408	1018.875	14.886	118	105.629224147487	61.4474325709964	42.0333390032318
575	-667.920	1288.254	217.609	17.284	0	-693.473	1352.420	174.744	11.023	30	82.0548815001279	43.0017974936603	90.4
576	-831.534	884.341	1116.385	15.657	0	-861.319	869.621	1150.305	15.662	38	50.9231830407331	32.816165866313	80.6842105263158
577	-419.990	1237.465	367.022	16.640	0	-395.222	1215.735	331.396	15.815	23	50.0051204878061	63.3001386222755	61.8695652173913
578	-468.540	1231.034	922.850	15.695	0	-475.410	1214.715	1049.330	11.800	28	127.713339401176	107.705657761945	70.9833333333333
579	-504.894	1205.070	352.915	16.228	0	-447.169	1257.881	346.548	15.981	21	82.6091599884662	66.11364382848	66.7619047619048
580	-405.771	1064.856	879.725	17.545	0	-343.067	1194.476	944.970	13.802	59	159.158564208779	92.2923932623951	44.8666666666667
581	-412.279	1028.662	817.315	17.678	0	-466.672	1032.273	863.860	15.680	32	100.733390720257	59.8559137898835	48.75
582	-566.635	1500.065	218.471	15.620	0	-668.581	1507.365	178.479	12.382	24	109.752617189751	53.9410738241246	46.125
583	-585.401	1475.740	154.368	13.393	0	-566.170	1551.717	158.830	12.372	72	81.4282233258224	106.680851291617	47.0763358778626
584	-326.494	1100.082	781.845	15.400	0	-390.277	1104.702	920.925	15.389	52	159.278033020878	91.183079455804	20.7032786885246
585	-637.878	1273.822	1065.640	13.242	0	-796.370	1322.412	1098.960	15.803	118	188.194672342232	113.26534052811	93.1158201229376
586	-445.966	1213.575	365.598	17.189	0	-411.749	1238.679	363.293	13.613	23	44.7647706237839	44.6088703810083	72.5652173913043
587	-488.266	1128.350	320.111	13.884	0	-469.814	1117.199	308.652	12.718	41	65.6367214979542	116.163744197253	67.29
588	-508.421	1076.335	341.915	16.841	0	-551.132	1047.023	256.392	17.678	25	104.179045205838	80.8018521187422	68.16
589	-681.789	1088.195	1043.315	15.446	0	-817.118	1079.856	1144.340	12.417	64	173.034466711115	170.745302931223	80.0818181818182
590	-801.979	888.100	1110.825	17.288	0	-803.368	882.764	1147.805	16.079	34	53.8273575610024	29.9362659375454	67.6470588235294
591	-314.075	852.388	436.330	15.344	0	-239.720	829.308	448.955	14.150	33	78.8716872521439	43.3042954733523	24.8181818181818
592	-686.689	1177.055	1057.200	12.612	0	-800.410	1175.460	1073.865	13.252	43	121.935348697578	42.1397491368741	96.2558139534884
593	-727.346	1032.956	252.816	15.515	0	-719.936	973.207	200.872	17.199	43	88.7767959660631	42.7810104263464	72.7441860465116
594	-668.485	1204.041	269.216	17.298	0	-703.626	1194.829	245.838	16.867	57	141.704408647014	77.5376520121437	100.738213399504
595	-643.102	1194.385	276.037	15.528	0	-649.086	1179.409	257.301	15.738	24	32.1120633718856	24.7861517038343	83.75
596	-780.161	1292.286	177.118	15.489	0	-840.947	1339.303	202.407	13.937	43	92.0567931822524	39.9565522271932	58.0697674418605
597	-1025.379	1141.162	330.521	16.042	0	-992.571	1091.266	296.662	12.559	45	71.3590265138195	101.229132840012	63.1273885350318
598	-1053.027	947.758	463.020	12.701	0	-1106.994	907.373	521.740	16.282	118	89.3947633477487	59.0001633249737	31.3445692883895
599	-452.340	899.989	897.315	12.329	0	-490.109	907.146	956.620	17.678	31	78.4698693894669	45.2254661444861	41.8387096774194
600	-961.743	685.281	197.260	12.874	0	-1004.467	600.520	144.915	11.881	32	110.523179478334	40.7557055337687	27.5625
601	-248.051	1547.878	531.825	12.337	0	-327.747	1604.777	541.385	17.678	118	105.162062194501	29.4777105913049	15.5762711864407
602	-925.933	753.790	240.667	13.644	0	-971.456	742.166	191.284	14.925	44	68.162611408308	24.3207023893803	71.2272727272727
603	-299.497	1522.720	476.925	11.359	0	-406.831	1583.445	377.615	16.036	118	199.998627582791	66.9320709119813	50.7097875569044
604	-882.719	718.499	134.009	17.006	0	-850.686	713.191	9.027	11.884	29	129.130895904117	49.5028588893036	29.8604651162791
605	-368.936	524.621	216.972	13.692	0	-140.279	526.607	148.406	11.596	92	238.724243010633	40.2090956968179	18.4384057971014
606	-452.848	1699.000	956.290	10.849	0	-425.336	1721.738	981.470	13.577	30	125.621659330706	109.889424363397	24.5434083601286
607	-247.474	820.419	537.830	13.904	0	-273.326	848.200	659.595	14.209	25	163.822731295141	201.89260261021	15.2463054187192
608	-1034.781	771.659	241.127	13.258	0	-1081.378	701.966	168.918	12.166	117	111.859035871046	45.8453905351089	46.3239255933291
609	-1021.122	1076.534	435.005	15.867	0	-1035.108	1168.599	427.170	15.891	103	156.753781801269	117.19760155791	27.9813664596273
610	-1040.842	1020.260	412.370	13.362	0	-991.844	1025.879	431.710	17.236	26	52.9755864998209	31.2337634431125	39.0384615384615
611	-947.064	994.421	278.074	17.678	0	-1001.340	935.354	203.877	13.847	34	109.270258872211	54.4543914223169	77.2795180722892
612	-926.362	1034.405	254.936	16.827	0	-890.215	1059.071	223.421	15.498	42	79.1242431496188	43.7439400142212	87.4047619047619
613	-605.336	1065.591	974.540	16.831	0	-489.430	1157.055	982.210	17.678	118	165.543284472672	71.4039374654884	76.6353887399464
614	-901.670	1117.078	242.697	17.279	0	-966.132	1065.561	248.150	16.704	118	167.142259506685	55.7206966943804	89.9474485910129
615	-966.869	1123.310	964.455	13.524	0	-1004.200	1130.588	939.095	16.019	59	60.4923536159737	25.6434790201383	52.6440677966102
616	-860.142	1116.020	238.034	17.678	0	-859.740	1114.770	177.788	17.678	64	62.9275110027403	39.9454994807499	106.421875
617	-587.414	1303.543	1035.320	16.000	0	-611.209	1259.925	1088.920	11.536	26	73.0868794586279	56.1592371765191	72.2307692307692
618	-916.854	1029.791	1003.040	13.518	0	-1013.339	1001.370	1000.055	15.256	118	111.87083436714	51.0503166372259	67.1857363884182
619	-890.322	993.648	1005.060	13.686	0	-918.206	1048.031	930.640	15.159	38	96.9130820116665	40.8692831712443	92.6842105263158
620	-967.527	930.112	989.910	16.120	0	-996.836	974.810	1075.475	16.102	118	116.863208149528	103.239081304294	61.5205557130706
621	-983.559	884.545	997.235	15.289	0	-1064.428	899.221	943.660	17.678	118	110.696571839421	49.9534711487191	48.1586592178771
622	-956.845	887.015	1004.720	16.718	0	-1054.979	832.201	1091.615	12.209	102	142.758919010337	62.8090551159694	61.6628571428571
623	-698.831	1119.368	238.886	15.012	0	-687.850	1110.452	211.743	17.678	20	34.0566155981477	39.2346085343168	93.2
624	-430.094	1124.765	872.925	16.587	0	-447.004	1199.260	943.440	16.290	41	114.145100030619	49.9866402251208	68.780487804878
625	-529.912	1113.434	1004.975	15.920	0	-531.306	1163.307	1013.975	17.535	32	69.971264594832	44.3606699775067	73.375
626	-397.429	1571.429	888.845	13.952	0	-431.017	1641.685	966.955	13.032	25	129.658826174696	59.3098657933662	34.2
627	-457.520	1013.002	894.600	16.532	0	-571.660	1025.880	969.535	15.860	45	137.146041536021	50.6658403886057	71.7555555555556
628	-677.669	1566.744	1086.155	14.577	0	-775.894	1722.062	923.065	16.186	118	247.157026382015	92.6710739937039	48.0138897778916
629	-551.295	939.334	1011.335	13.554	0	-471.340	932.311	1111.265	11.559	118	157.626020732619	125.661021319522	62.4180504004688
630	-599.243	863.515	1055.625	16.723	0	-601.639	848.660	1147.010	9.748	41	92.615495820084	79.2792720844994	47.725
631	-590.188	1653.588	1081.960	14.781	0	-610.411	1775.125	988.745	15.515	118	167.200679523141	999.55655411245	52.1006475065319
632	-541.235	1362.338	1073.035	15.480	0	-713.715	1346.959	1118.400	12.820	42	179.007953080303	55.243871939356	40
633	-453.722	1477.946	1024.280	11.812	0	-514.293	1445.824	1068.760	15.258	24	111.111687495061	142.852065094168	35.6896551724138
634	-356.395	1560.179	843.675	12.584	0	-353.361	1657.125	840.155	13.391	20	97.0573153966252	83.3091244911023	26.5
635	-575.158	863.602	1002.900	17.547	0	-508.328	879.601	1120.145	16.379	66	140.496424445606	32.4872406298106	56.4242424242424
636	-384.891	1235.566	917.125	11.369	0	-487.420	1255.740	1010.840	13.657	35	140.362699254467	65.4820600823509	73.1142857142857
637	-352.184	1293.263	866.905	15.663	0	-344.499	1308.449	870.075	16.246	54	61.3452396930683	58.1929487326969	51.6326219512195
638	-326.754	1274.796	854.630	14.473	0	-331.382	1316.870	924.505	13.342	21	81.6955046804901	62.0026575719632	30.9047619047619
639	-943.225	932.740	1028.545	15.712	0	-960.543	939.141	1037.690	15.078	40	57.1189588227936	32.9063862318661	76.975
640	-553.916	1808.075	402.350	13.651	0	-591.702	1841.888	272.715	14.534	93	191.977457536035	123.844961353883	56.670947741364
641	-1073.669	833.855	932.955	15.016	0	-1121.848	825.541	962.205	14.329	118	75.9039866541934	71.473796146882	33.9274611398964
