Tracks	Begin X	Begin Y	Begin Z	Begin R	Begin T	End X	End Y	End Z	Begin R	End T	Peak Displacement	Avg Sliding Velocity (micron/hr)	Avg Density (cells per 12 radii)
215	744.221	1374.228	-779.123	13.673	28	725.819	1318.841	-823.765	18.232	96	122.404735811161	57.3951589355322	30.6176470588235
216	831.896	1068.357	-1.572	13.437	28	891.752	1114.077	34.758	15.232	70	101.006388184114	44.1470319989485	12.1190476190476
217	366.802	721.143	3.588	19.311	28	246.767	628.786	105.594	16.942	98	195.973847921094	41.914143998484	13.8714285714286
218	366.802	721.143	3.588	19.311	28	246.767	628.786	105.594	16.942	98	195.973847921094	41.914143998484	13.8714285714286
219	755.128	1354.376	137.142	15.224	28	818.784	1217.264	115.404	14.940	81	154.592391817967	61.1309432589097	26.1132075471698
220	483.000	1254.778	-666.307	17.762	28	346.255	1310.994	-748.488	20.166	118	181.341484964142	134.595713232595	31.9060402684564
221	452.219	829.932	-544.676	16.980	28	226.534	785.673	-583.649	13.986	77	233.262669613035	61.8260151220573	56.9591836734694
222	452.219	829.932	-544.676	16.980	28	226.534	785.673	-583.649	13.986	77	233.262669613035	61.8260151220573	56.9591836734694
223	297.301	683.377	-427.962	14.208	28	109.682	628.920	-533.172	17.120	118	222.903304614355	42.1725437800316	28.6444444444444
224	297.301	683.377	-427.962	14.208	28	109.682	628.920	-533.172	17.120	118	222.903304614355	42.1725437800316	28.6444444444444
225	616.838	954.354	-652.187	15.661	28	668.572	952.773	-825.362	18.377	118	186.648557832628	36.7560940108094	59.0444444444444
226	831.838	1415.955	102.444	19.474	29	980.951	1366.802	-5.448	14.523	51	200.213053365658	104.562149646874	5.13636363636364
227	343.464	795.648	-191.922	17.807	29	167.543	755.831	-113.658	15.851	65	196.618527677328	63.3158591972155	43.8333333333333
228	343.464	795.648	-191.922	17.807	29	167.543	755.831	-113.658	15.851	65	196.618527677328	63.3158591972155	43.8333333333333
229	563.582	1180.623	86.604	17.388	29	596.175	1006.627	85.362	15.980	59	177.026704847037	75.6769859311997	38.6
230	760.175	1267.026	-690.324	13.679	29	699.543	1258.377	-796.037	16.871	96	149.092894827352	50.4045238802733	42.4925373134328
231	335.716	1188.389	-625.975	14.292	29	452.268	1244.378	-800.126	21.213	118	216.904835414059	172.145267599739	41.6436246418338
232	662.453	1400.056	129.762	14.091	30	835.897	1284.251	87.876	15.945	118	337.275846886491	146.497726906525	36.7968709925622
233	248.588	775.107	-368.802	17.355	30	85.153	653.410	-314.724	19.680	103	210.821225492122	46.9113321429856	57.6202898550725
234	248.588	775.107	-368.802	17.355	30	85.153	653.410	-314.724	19.680	103	210.821225492122	57.5180096196378	57.1149425287356
235	623.781	1024.342	-588.133	15.597	30	802.618	1080.006	-779.207	17.826	118	268.67686328562	67.3126318485483	67.5723684210526
236	435.467	1259.319	-628.729	16.209	30	690.866	1320.128	-810.992	19.488	118	418.535711183646	115.182724134444	38.2428810720268
237	250.961	576.525	-371.172	16.124	30	86.206	529.719	-344.220	19.167	118	195.771405892178	124.6542212487	23.1528910961334
238	250.961	576.525	-371.172	16.124	30	86.206	529.719	-344.220	19.167	118	195.771405892178	109.044908182075	23.1528910961334
239	648.139	1227.453	110.274	18.680	30	792.353	1217.163	108.168	17.871	107	225.01845680077	64.6796970073528	31.5064935064935
240	290.888	1095.256	-123.468	15.089	30	280.013	1105.319	-26.508	17.057	56	115.735941007969	74.5130795391909	31.3846153846154
241	510.491	1099.659	26.412	18.928	30	538.105	1292.783	144.534	20.883	118	245.639538678121	202.84814445584	52.6867788638201
242	449.271	1328.035	-684.982	15.195	31	529.100	1304.145	-800.118	17.437	58	142.125648061847	108.124295504856	22.2222222222222
243	639.626	1067.814	-615.476	14.456	31	691.599	1131.801	-783.150	20.836	107	186.842444787045	36.7286368459351	66.3157894736842
244	907.266	1413.707	87.852	15.495	31	871.968	1474.473	109.488	13.517	53	73.5293958631511	37.761143315846	4.72727272727273
245	453.590	1200.236	-657.164	19.107	31	578.069	1204.206	-773.614	16.403	57	185.605986368975	87.2980230607548	42.2307692307692
246	353.216	855.525	-74.376	21.213	31	245.538	827.991	-27.048	17.532	57	120.799885860873	58.267495669498	50.2307692307692
247	353.216	855.525	-74.376	21.213	31	245.538	827.991	-27.048	17.532	57	120.799885860873	58.267495669498	50.2307692307692
248	582.869	927.154	-79.746	14.037	31	504.768	937.668	4.992	19.146	57	115.718792946522	59.1289275469266	55.3846153846154
249	760.602	1167.627	-647.186	17.598	32	893.603	1231.493	-723.253	16.092	118	210.055001687653	59.302500205796	46.6119951040392
250	411.346	1206.466	16.866	15.483	32	456.119	1326.609	140.520	17.677	67	180.067412079477	111.062385724694	27.7428571428571
251	706.257	1160.391	-647.873	19.838	32	808.977	1218.298	-762.329	17.174	77	164.331357278518	66.3103213807717	52.5111111111111
252	508.240	1613.295	55.410	18.767	32	730.547	1520.101	196.098	12.509	63	279.103273411474	199.680813036398	10.7741935483871
253	386.857	1615.959	-695.580	11.663	33	552.250	1786.230	-788.040	18.281	62	281.051832203599	113.523683688162	6.39285714285714
254	419.924	854.613	-618.520	17.247	33	301.463	815.488	-785.364	21.213	118	211.690954221006	42.5711325036549	82.0705882352941
255	419.924	854.613	-618.520	17.247	33	301.463	815.488	-785.364	21.213	118	211.690954221006	42.5711325036549	82.0705882352941
256	369.505	758.528	-7.938	15.682	33	250.600	714.564	53.730	14.207	117	160.269897310755	44.8872702108955	33.1904761904762
257	369.505	758.528	-7.938	15.682	33	250.600	714.564	53.730	14.207	117	160.269897310755	44.8872702108955	33.1904761904762
258	745.397	963.797	-40.146	16.128	33	847.599	940.553	10.266	17.798	104	132.858009638109	36.7278424057988	40.3380281690141
259	451.913	1480.434	58.788	13.097	33	634.094	1440.486	143.376	18.670	118	225.234604412821	133.782177209128	14.7636856368564
260	608.188	1090.079	56.868	16.019	34	739.040	984.162	85.224	20.529	57	170.718246034219	92.6493568472263	49.3913043478261
261	248.765	677.675	-157.728	18.340	34	155.173	621.363	-110.130	16.847	55	121.663111143025	62.0956075329333	14.047619047619
262	248.765	677.675	-157.728	18.340	34	155.173	621.363	-110.130	16.847	55	121.663111143025	62.0956075329333	14.047619047619
263	385.399	1561.966	-750.680	16.188	34	429.490	1615.289	-773.614	13.298	63	78.8749917337556	58.3725191781375	9.86206896551724
264	264.002	1180.197	-539.418	20.864	34	219.312	1142.092	-670.884	13.615	103	171.375874436865	81.9483183799	29.9261083743842
265	772.042	878.249	-2.640	14.196	35	788.993	825.151	95.106	19.881	118	148.069406887446	57.0026835647398	33.6166007905138
266	535.837	1420.878	180.384	19.117	35	558.662	1431.444	211.866	14.786	56	52.9454098954763	54.1051680205329	10.8095238095238
267	614.910	1252.737	88.860	17.065	35	685.624	1173.468	134.466	18.084	112	136.543447770298	172.4120747941	46.4792899408284
268	412.624	659.361	93.648	17.584	35	368.741	562.353	150.408	15.270	118	159.62294680277	54.0350847066632	10.3881278538813
269	412.624	659.361	93.648	17.584	35	368.741	562.353	150.408	15.270	118	159.62294680277	54.3576617747927	10.3881278538813
270	917.762	947.267	-537.228	21.213	35	1014.768	847.650	-574.693	20.814	118	170.754793997123	88.601890675428	13.8059765208111
271	394.535	1228.772	25.584	15.214	35	684.674	1347.246	132.222	19.209	118	333.172888406305	175.433517970228	39.8816354190197
272	497.396	862.990	24.654	17.440	36	439.221	851.515	96.198	18.922	65	92.9222803529918	48.9409101976468	46.4827586206897
273	460.971	1167.149	-673.007	16.502	36	687.818	1204.402	-794.008	21.213	118	267.613771760722	66.5400298259419	69.9253910950662
274	324.433	1098.098	-580.678	16.589	36	336.143	1128.843	-725.762	15.503	92	178.714590752966	57.1150148546552	31.25
275	560.512	956.300	-47.196	16.235	36	535.850	934.245	30.114	13.204	69	87.4983295897699	56.5083289752266	55.2424242424242
276	493.135	852.837	-11.022	17.377	37	428.927	789.572	122.952	19.293	118	186.740661940564	57.8287513904878	68.9267139479905
277	179.817	1525.153	-124.260	16.361	37	357.825	1455.093	80.892	14.311	57	280.504179590964	166.410510199585	5.75
278	287.408	1583.052	-638.006	15.046	37	389.469	1518.711	-776.677	15.217	75	195.661532504476	94.0227362363133	11.8421052631579
279	619.439	1612.857	119.826	13.722	37	601.497	1590.896	203.982	21.213	57	88.8055922844952	120.465740392214	7
280	285.571	1440.601	-17.538	17.698	37	698.232	1671.450	75.270	16.776	118	482.3613399942	131.548006869114	9.40083798882682
281	294.602	1165.896	-18.396	13.894	37	350.888	1232.374	78.018	21.213	118	219.687456785771	148.989608058735	35.8069306930693
282	501.281	879.544	-66.354	17.386	37	538.673	857.733	157.374	21.053	118	254.549423273752	167.875916954107	60.84260212839
283	405.072	1257.119	-655.534	16.447	37	337.683	1312.206	-744.190	14.213	88	124.240658505982	55.1796299092566	33.6470588235294
284	461.873	925.093	27.294	18.559	37	374.870	962.685	43.686	20.726	118	131.440852431807	41.3815648454936	66.4320987654321
285	380.642	1620.517	9.840	15.621	37	812.537	1387.726	70.398	18.235	118	521.938693757227	112.613624840208	28.3545051698671
286	253.692	1225.281	-570.874	14.226	37	305.177	1283.827	-711.779	15.237	118	260.182637756634	170.507816756624	28.9922945205479
287	421.635	1385.220	91.902	15.394	38	645.182	1341.421	145.050	20.353	81	245.372374492321	103.129060663081	24.4418604651163
288	370.018	872.029	-554.144	20.684	38	260.012	874.719	-524.712	17.470	63	113.906974149961	50.0154043806372	68.44
289	370.018	872.029	-554.144	20.684	38	260.012	874.719	-524.712	17.470	63	113.906974149961	50.0154043806372	68.44
290	315.882	879.281	-61.626	16.434	38	279.002	768.630	55.248	21.213	118	167.807398573484	49.0061556265255	63.7625
291	315.882	879.281	-61.626	16.434	38	279.002	768.630	55.248	21.213	118	167.807398573484	49.0061556265255	63.7625
292	218.195	1061.887	-501.798	16.588	38	247.168	1094.954	-686.383	18.294	118	221.698547900071	74.2158133666878	57.0480167014614
293	212.346	1003.039	-408.618	16.575	38	84.470	982.101	-401.052	18.413	118	195.450156971029	92.0785487167749	43.5667351129363
294	212.346	1003.039	-408.618	16.575	38	84.470	982.101	-401.052	18.413	118	195.450156971029	85.6044932780945	43.5850451930978
295	373.439	1070.615	-606.083	15.188	38	270.558	1035.438	-716.361	15.142	79	154.864969486324	55.0315496080122	39.7317073170732
296	466.762	768.603	-800.110	14.777	38	419.909	686.970	-920.707	17.532	118	162.281009465063	118.058026715123	50.3044094488189
297	664.855	871.390	24.876	13.163	38	649.532	857.592	75.720	18.020	60	58.3149127839526	37.2315594461548	41.3636363636364
298	263.762	1482.590	-608.876	15.908	39	474.447	1549.982	-864.511	14.857	69	338.051925174225	122.229145953189	16.0333333333333
299	373.683	984.605	-590.996	19.386	39	236.827	1009.540	-633.132	15.709	66	145.35047800747	67.3389983932533	52.2222222222222
300	348.917	1293.745	-644.503	15.520	39	634.070	1307.295	-835.016	13.961	94	343.206991592537	85.8139514827014	33.2181818181818
301	329.909	844.800	-140.790	15.927	39	235.886	812.433	-64.848	17.395	67	150.529485284445	71.7340872663254	50.5714285714286
302	329.909	844.800	-140.790	15.927	39	235.886	812.433	-64.848	17.395	67	150.529485284445	71.7340872663254	50.5714285714286
303	413.127	1616.035	-756.886	14.610	39	675.039	1656.637	-838.756	12.863	78	277.397035038228	86.4923231630654	10.4320987654321
304	757.872	1249.196	-703.246	14.514	40	835.541	1161.906	-722.660	20.794	94	119.687689241626	100.9202587065	43.5178571428571
305	499.022	1081.402	-647.678	19.753	40	415.822	1130.001	-780.742	18.580	118	179.067539450901	104.329510131007	62.4219921992199
306	341.309	1605.553	2.604	12.829	40	633.255	1631.558	161.466	16.009	83	333.385455569075	179.203760908501	10.6633663366337
307	785.601	1481.517	-767.613	18.060	40	906.955	1647.642	-712.656	14.693	110	259.745917159443	68.0010518718795	6.85714285714286
308	628.319	1142.976	106.770	15.078	40	773.058	1198.646	113.946	21.213	118	169.940902686787	89.5272014589047	54.0494997367035
309	909.760	1405.751	-703.711	18.428	40	959.787	1372.543	-742.879	16.794	70	88.122329553865	64.8063522693192	7.43333333333333
310	613.898	1508.081	-795.781	19.778	40	959.954	1411.187	-706.148	19.796	118	379.50971963706	74.2941981806375	20.9066666666667
311	256.543	736.137	-487.410	16.850	40	157.548	768.942	-569.520	20.358	118	135.929996634297	33.5436215535534	62.0384615384615
312	256.543	736.137	-487.410	16.850	40	157.548	768.942	-569.520	20.358	118	135.929996634297	33.5436215535534	62.0384615384615
313	577.944	1536.637	119.814	18.209	40	921.292	1377.213	16.488	20.222	118	392.403011145429	77.1155353604082	22.286301369863
314	732.533	1075.034	-649.846	15.908	41	857.492	1114.293	-666.127	15.918	109	156.907207234085	88.7502575987247	51.0914742451154
315	400.578	841.681	-89.304	12.559	41	359.023	825.169	79.164	19.942	118	177.560037668953	43.2973455933794	64.012987012987
316	342.211	1468.842	-688.185	16.078	41	691.321	1620.656	-830.672	13.547	113	406.482260209471	126.627420464029	15.7973684210526
317	839.113	1128.704	-630.841	17.747	41	918.281	1128.376	-652.549	21.213	118	86.6000978348177	39.4863578017634	43.5194805194805
318	693.326	1020.376	34.248	17.221	42	662.756	1020.032	116.310	21.213	118	120.674444539844	75.0459159883348	71.8674743024963
319	134.537	1359.823	-417.960	12.452	42	151.786	1457.466	-479.724	11.482	83	116.818128498962	72.5822503809939	6.36585365853659
320	369.396	1122.576	-17.094	18.201	42	485.762	1136.622	114.378	21.213	118	203.164432841972	80.3283176175299	53.6646781789639
321	235.079	874.665	-454.494	14.239	42	150.551	902.231	-483.504	18.001	101	99.2555722264499	44.5226198991225	56.1186440677966
322	235.079	874.665	-454.494	14.239	42	150.551	902.231	-483.504	18.001	101	99.2555722264499	44.5226198991225	56.1186440677966
323	713.376	1452.468	-801.874	21.011	42	890.519	1442.197	-773.941	14.344	111	194.428573139341	82.1844437821638	20.6811594202899
324	135.173	1315.501	-392.130	14.968	42	153.665	1304.748	-484.638	17.963	79	94.9489922905978	64.5444033557301	11.4594594594595
325	889.999	1285.215	-674.054	15.033	42	908.327	1368.529	-741.907	18.357	86	139.62471606417	59.034926307	14.25
326	542.284	773.923	-813.042	14.178	42	490.610	780.114	-876.363	14.071	63	88.8868101351376	41.4859575564527	29.8095238095238
327	640.265	834.045	-784.499	13.862	43	607.394	839.200	-863.555	16.460	63	86.2766312334922	40.4316502592727	24.8
328	235.475	807.448	-267.600	18.419	43	169.240	755.559	-89.460	14.900	118	235.040860228599	58.3780897436713	58.2133333333333
329	235.475	807.448	-267.600	18.419	43	169.240	755.559	-89.460	14.900	118	235.040860228599	58.3780897436713	58.2133333333333
330	535.678	1306.341	134.826	18.223	43	679.113	1240.855	151.416	21.213	118	158.991495143608	87.2461336599841	44.92
331	292.267	740.571	-696.921	14.564	43	256.019	684.949	-822.896	17.444	118	145.745529461455	83.0663921958684	56.2845575477154
332	292.267	740.571	-696.921	14.564	43	256.019	684.949	-822.896	17.444	118	145.745529461455	100.621228795937	56.2845575477154
333	424.178	1401.616	-736.453	14.725	43	644.793	1355.431	-829.825	16.648	87	243.972053387268	76.0992259813967	29.4772727272727
334	469.846	1144.264	-722.103	17.876	43	466.213	1126.917	-785.135	16.484	113	102.591243573709	53.3559633342424	47.6428571428571
335	794.920	1526.649	106.056	11.900	43	864.923	1596.204	92.166	17.324	65	99.6556578122889	57.4131430770906	6.22727272727273
336	823.328	1103.065	-617.603	17.402	43	904.607	1015.161	-646.904	15.627	88	136.664015344201	51.1545931990449	41.6888888888889
337	195.185	834.208	-272.796	19.649	43	111.545	744.165	-189.762	21.213	118	157.102445512474	46.4571179466791	59.1466666666667
338	195.185	834.208	-272.796	19.649	43	111.545	744.165	-189.762	21.213	118	157.102445512474	46.4571179466791	59.1466666666667
339	880.825	1313.610	57.600	13.762	43	1065.649	1272.255	-164.520	18.068	118	300.924034781205	101.909745269415	13.5274841437632
340	712.370	1488.600	141.930	12.458	43	968.780	1413.084	-2.868	18.170	118	318.09224980499	568.161416826169	17.9158415841584
341	366.731	1003.662	-50.616	15.879	44	218.345	996.288	-50.808	21.213	118	148.569235496451	49.4023188357962	81.1018041237113
342	240.722	801.178	-394.266	16.151	44	150.896	901.878	-506.418	17.757	108	183.534385949881	47.5539816880929	63.390625
343	240.722	801.178	-394.266	16.151	44	150.896	901.878	-506.418	17.757	108	183.534385949881	47.5539816880929	63.390625
344	600.198	1231.077	-756.719	17.979	44	622.920	1153.059	-789.316	17.906	80	90.5883814735643	61.5638562618467	51.0555555555556
345	565.139	1069.575	82.254	18.076	44	719.173	1061.806	96.558	21.213	118	154.891687746632	49.5765987456637	70.75
346	519.989	1307.151	-780.613	20.494	44	480.327	1183.484	-797.030	16.725	79	153.536623350913	62.0108560513684	49.3714285714286
347	934.754	1010.406	-475.242	21.213	44	983.919	996.744	-528.180	16.135	99	81.2655436085922	25.4307571837968	12.6363636363636
348	142.800	1281.910	-185.616	15.463	44	218.991	1218.631	-20.400	18.414	92	192.62820919585	95.6209002681686	17.8541666666667
349	762.834	1297.155	-770.830	14.480	45	906.872	1344.558	-745.814	15.279	76	153.687312778251	88.6258683579328	22.9354838709677
350	514.286	758.844	-834.659	17.061	45	475.328	786.350	-892.796	19.282	118	75.1945248605243	28.1584993805038	48.986301369863
351	498.495	1742.445	-754.825	16.372	45	551.962	1881.585	-716.710	14.070	75	153.855168629461	77.0372062952699	2.06666666666667
352	550.319	1124.515	-733.966	17.636	45	537.573	1101.722	-771.871	16.923	76	62.4664008407721	50.6928759722821	70.3225806451613
353	239.589	720.279	-53.946	16.353	45	157.195	786.567	-101.724	19.166	118	154.154526099625	65.6162660429536	46.6438896189225
354	239.589	720.279	-53.946	16.353	45	157.195	786.567	-101.724	19.166	118	154.154526099625	78.9468280828835	46.6438896189225
355	308.755	1268.626	-667.049	18.334	45	364.149	1332.837	-721.246	21.078	107	100.642250402105	56.8056148693488	29.741935483871
356	207.334	768.429	-285.420	14.925	45	102.632	738.490	-156.648	19.843	106	169.807953947982	51.2736859628958	52.8828828828829
357	207.334	768.429	-285.420	14.925	45	102.632	738.490	-156.648	19.843	106	169.807953947982	49.0504082969315	52.8828828828829
358	905.700	801.405	-73.254	15.368	45	955.778	783.468	-69.450	20.405	118	53.329283409774	40.5489450612365	14.4207650273224
359	850.840	1602.942	-785.277	14.904	46	885.581	1664.938	-781.740	17.199	82	103.529178355669	74.2073711342147	2.80555555555556
360	152.189	1224.354	-183.972	19.175	46	198.593	1178.947	-79.950	16.373	75	126.751659543376	71.3663267177496	18.8620689655172
361	618.259	1579.514	-861.673	14.734	46	802.236	1645.813	-806.956	17.835	75	203.069062190674	84.4968000156982	9.79310344827586
362	529.476	839.619	44.658	17.195	46	555.068	853.908	123.546	16.525	114	139.594182919633	62.2950817134878	61.4642857142857
363	432.803	1173.647	78.348	18.452	46	462.324	1060.238	107.598	20.161	118	152.066876833846	110.655625023135	52.3181818181818
364	163.319	841.514	-383.304	21.213	46	103.443	823.637	-439.380	19.971	118	145.398561839517	135.122372512246	61.949769258076
365	163.319	841.514	-383.304	21.213	46	103.443	823.637	-439.380	19.971	118	145.398561839517	114.718225602661	61.949769258076
366	651.196	896.547	-779.883	16.563	46	698.167	901.082	-824.977	17.770	118	65.2710494936307	25.6998868032574	38.875
367	124.361	1091.417	-333.810	13.996	46	105.035	1086.208	-342.516	18.922	103	99.1380034547802	70.4319879978528	33.8318318318318
368	613.976	949.918	-31.704	18.987	46	631.223	980.247	55.488	14.772	69	93.91353530775	50.3441894354604	55.9130434782609
369	408.226	696.697	-852.168	20.212	46	368.214	693.795	-900.742	14.838	86	64.1630563018939	23.7990127005917	39.9
370	590.276	1437.972	149.676	14.989	46	794.321	1466.072	148.380	13.124	76	218.601985201416	66.6022354225731	20.1814814814815
371	805.083	1220.344	-734.356	21.213	47	958.348	1252.279	-645.661	14.277	87	182.295483635772	59.6504213947691	21.425
372	545.236	1270.149	-795.587	19.972	47	507.349	1266.264	-805.617	15.312	82	51.7089385309735	44.6320877981952	47.9428571428571
373	301.776	897.928	-625.502	15.576	47	253.975	884.043	-667.948	15.485	96	65.4170600225966	42.3344357286683	73.734693877551
374	301.776	897.928	-625.502	15.576	47	253.975	884.043	-667.948	15.485	96	65.4170600225966	42.3344357286683	73.734693877551
375	240.306	771.289	-308.922	21.213	47	170.636	803.220	-284.268	19.825	73	88.8466826673906	45.1235155455053	50.9615384615385
376	240.306	771.289	-308.922	21.213	47	170.636	803.220	-284.268	19.825	73	88.8466826673906	45.1235155455053	50.9615384615385
377	556.604	1000.856	66.912	14.162	47	566.839	962.726	135.948	21.213	118	101.014844260633	73.1521072950084	63.8478260869565
378	932.670	971.698	-539.256	15.214	47	974.924	984.645	-546.227	20.551	101	48.7095218206872	23.095489425273	20.1481481481481
379	802.365	931.050	-726.266	15.864	47	880.877	956.103	-725.554	14.389	118	84.4858139867279	22.7338724151942	22.0845070422535
380	200.984	1338.984	-71.166	16.647	47	343.377	1321.891	67.554	19.088	118	214.362717721622	68.7312871060407	32.9794520547945
381	633.865	945.999	24.210	16.141	47	687.379	989.454	72.264	21.213	118	84.1010784294708	27.9341501984718	70.6945812807882
382	231.680	859.407	-560.833	18.851	47	203.585	885.544	-614.342	15.659	106	78.0069209750007	28.4021023429203	72.406779661017
383	231.680	859.407	-560.833	18.851	47	203.585	885.544	-614.342	15.659	106	78.0069209750007	28.4021023429203	72.406779661017
384	137.248	1062.114	-432.564	15.968	48	82.441	1073.373	-424.188	14.259	104	56.5749918780374	49.6877809983328	34.5178571428571
385	115.312	1099.006	-353.658	16.460	48	109.618	1105.398	-257.388	16.064	68	96.6498432487089	78.8990457435492	14.8
386	273.907	936.574	-573.472	13.995	48	197.873	996.574	-645.061	18.281	118	120.441496491035	39.8318155516594	68.7857142857143
387	186.709	1109.505	-150.402	13.522	48	216.818	1165.838	-17.892	17.135	76	168.828589154799	105.879674717925	19.25
388	303.316	1024.515	-39.918	19.969	48	204.370	1104.930	-55.320	20.197	118	143.41833097969	47.9870245880464	46.2142857142857
389	221.675	973.179	-487.890	18.778	48	129.356	913.880	-494.802	18.275	118	148.712170120673	50.9813867755613	56.8428571428571
390	221.675	973.179	-487.890	18.778	48	129.356	913.880	-494.802	18.275	118	148.712170120673	50.9813867755613	56.8428571428571
391	739.748	1184.766	105.492	14.903	49	765.594	1256.064	148.974	19.848	83	102.922345134572	193.546886052562	32.0375
392	147.701	901.464	-461.628	16.994	49	108.029	974.199	-328.134	13.610	79	157.114276388239	60.1858490350203	42.3666666666667
393	224.772	932.257	-125.742	15.609	49	257.339	951.374	-42.018	19.349	117	104.573286263749	49.9102289193039	63.2205882352941
394	224.772	932.257	-125.742	15.609	49	257.339	951.374	-42.018	19.349	117	104.573286263749	49.9102289193039	63.2205882352941
395	825.752	865.824	18.708	17.836	49	781.889	833.300	90.378	21.213	118	127.039735610556	70.8443827042527	39.85559566787
396	693.215	1246.299	145.668	16.798	49	684.851	1224.293	164.070	17.734	70	49.0689654058449	56.6923543513831	33.7619047619048
397	865.349	1401.055	75.756	15.815	49	851.051	1371.390	128.412	14.165	76	74.553285568109	74.4846549699445	21.2222222222222
398	155.969	1302.531	-425.184	15.353	50	257.711	1285.809	-660.442	19.458	118	337.262729583332	99.8282540140886	22.1323529411765
399	599.784	991.665	-769.447	18.987	50	600.260	1050.499	-813.491	21.213	118	75.2088492865036	26.474779756585	70.7058823529412
400	582.537	1056.938	-755.648	18.450	50	571.469	1056.225	-789.131	18.540	85	36.3994783616469	39.4275159815598	64.9428571428571
401	657.382	1063.026	-760.960	18.785	50	753.315	1075.338	-791.181	21.213	118	112.031023747889	89.1654034820472	70.7142170989433
402	553.732	1765.567	55.374	21.213	50	678.098	1761.365	95.010	14.760	118	245.159253239603	150.843940034852	20.3449587824984
403	397.297	887.775	-107.592	18.639	50	355.961	895.197	-24.114	19.627	79	95.5972675132506	42.2916540995859	51.6206896551724
404	206.428	1081.392	-529.200	16.006	50	214.033	1135.293	-612.577	14.615	79	115.747872170507	59.3031283681445	25.3448275862069
405	875.477	1560.361	86.382	18.282	50	835.403	1600.865	131.952	16.710	75	76.737293084914	75.0072619412629	5.24
406	657.708	937.383	-756.495	14.211	51	640.317	939.844	-784.093	19.018	78	44.1729178003899	26.9317619037869	55.8518518518519
407	301.164	867.385	-120.612	16.831	51	215.751	819.372	-69.984	20.186	118	169.509969293844	74.0207548029598	65.1113043478261
408	301.164	867.385	-120.612	16.831	51	215.751	819.372	-69.984	20.186	118	169.509969293844	92.2639082372094	64.8821490467938
409	297.134	1146.102	-9.816	20.475	51	309.818	1135.038	49.668	21.213	118	85.6446214890346	370.078409908432	38.067044381492
410	718.595	1338.904	150.432	21.213	51	876.480	1312.921	68.850	18.369	104	184.163072305498	80.3198493735112	26.7547169811321
411	246.357	784.011	-83.856	17.185	51	222.684	783.102	7.014	21.213	118	111.760327316987	40.7029192707325	55.5373134328358
412	246.357	784.011	-83.856	17.185	51	222.684	783.102	7.014	21.213	118	111.760327316987	40.7029192707325	55.5373134328358
413	334.339	646.554	-851.555	16.441	51	341.960	667.194	-905.712	20.281	113	62.4765803641653	26.5248989535471	24.1935483870968
414	599.615	946.176	71.238	19.084	51	667.523	927.392	153.324	20.428	118	130.843140916901	40.9276804583446	64.2801302931596
415	529.200	1614.071	-823.447	16.824	51	572.928	1580.544	-852.793	16.239	75	62.4290431530068	109.933269966206	12.0833333333333
416	493.064	1595.256	-836.077	12.471	51	700.863	1531.401	-857.464	16.787	81	222.210302697692	137.846522227367	19.5878787878788
417	278.664	1653.251	-675.425	16.303	52	415.934	1797.180	-767.617	14.134	81	224.12741239304	107.473356339555	9.13793103448276
418	217.607	1280.501	-619.751	17.139	52	375.907	1348.726	-755.973	20.278	118	286.039508077119	197.814229705454	33.5403556771546
419	412.013	979.767	20.730	19.206	52	373.385	928.590	-3.822	19.251	118	79.5402458507641	40.9370545093095	67.9545454545455
420	426.976	940.346	-695.185	19.152	52	432.356	964.893	-749.322	18.959	118	99.1038356523097	53.6197239818886	76.9447513812155
421	332.464	1408.283	-749.782	12.805	52	341.119	1294.276	-754.184	14.627	82	124.238000285742	73.2948957898337	23.2333333333333
422	510.728	1190.235	-773.269	13.335	52	602.158	1261.433	-823.276	20.085	118	134.54963377505	81.1988721528564	65.5738007380074
423	201.262	1484.865	-75.912	16.049	52	519.567	1469.137	133.608	20.074	118	381.397526747356	91.6400601772979	17.0580357142857
424	139.223	853.467	-276.744	13.720	52	114.513	855.893	-216.486	17.996	95	91.7358864567188	59.6417314032757	58.8837209302326
425	139.223	853.467	-276.744	13.720	52	114.513	855.893	-216.486	17.996	95	91.7358864567188	59.6417314032757	58.8837209302326
426	260.019	1041.112	-586.335	14.510	52	281.919	1219.292	-688.159	20.888	118	227.694707685532	97.3955170400732	31.1261812117843
427	479.318	1774.101	29.652	11.514	52	605.308	1714.024	72.438	16.456	118	145.990985423758	78.6416105019467	8.76605504587156
428	182.559	1036.875	-524.634	18.289	53	104.601	1082.705	-460.728	16.657	118	110.733082229296	68.0142253831602	38.2520325203252
429	724.850	1079.568	-714.305	16.530	53	757.655	1123.798	-729.971	19.804	118	61.1152459620348	33.007222284471	68.9846153846154
430	645.011	1310.877	155.634	18.391	53	719.015	1309.182	158.880	19.826	80	87.9868957629487	68.1975925147874	30.6296296296296
431	521.409	1840.425	-747.328	12.666	53	540.098	1689.823	-746.396	17.467	118	159.813724507628	102.561170524415	4.88203753351206
432	901.779	1657.449	76.452	14.790	53	833.162	1729.629	12.132	18.678	104	119.072956732417	67.1083858425289	9.94117647058824
433	159.555	1211.522	-415.788	14.253	54	118.415	1294.080	-359.538	18.984	93	108.03881461771	76.9744076182172	16.2820512820513
434	548.962	1226.842	146.568	20.684	54	514.846	1069.303	103.398	19.249	118	168.009835807312	76.8816572164693	57.6931818181818
